user_id,book_id
32424,2483
34951,9355
34951,1559
32634,2443
34925,9355
27300,3145
34925,2283
34957,3735
4644,3300
34963,5759
28510,861
34968,3300
34495,9111
22911,7617
22911,4267
7243,1813
7243,2801
34220,9925
18940,9349
18940,2507
34999,1698
34769,3145
5796,9920
35022,4518
32039,938
32039,2868
32039,1036
35033,4557
35032,4573
35041,7837
35041,4743
33488,3591
15112,2801
15112,861
34838,1698
34798,6016
34798,5544
34798,4267
35064,1958
34684,2659
17780,4708
31381,4170
32062,1292
35071,9313
33669,2106
35076,210
35077,2579
35078,1780
35078,904
24156,6956
29169,4008
35042,9349
25315,3145
34632,3145
9405,8458
33082,2283
34579,6048
35085,210
35118,6115
35118,9285
35127,9148
35141,9349
33903,9572
34784,2283
35152,3894
26617,2397
18876,2376
11826,2443
35107,3009
35107,3465
23606,3148
33926,2701
35175,4962
25655,4884
31811,3426
31811,861
31811,2443
31811,843
31811,2364
30455,9370
30455,8834
19126,210
28060,9349
27193,6807
27193,1829
35206,8183
8973,1723
32194,5685
35209,8705
14731,9920
35212,9001
29864,2659
28225,9350
28225,9459
33989,843
28034,3894
3973,4557
29918,2444
13228,938
13228,5584
30299,2443
35227,4962
35227,7884
30299,8458
35227,5828
29605,861
32020,6016
18931,4337
4492,938
4492,3145
35266,4962
35266,5828
35265,3300
35155,4919
35279,5828
35288,6186
35290,2444
35302,5313
31978,4267
28693,3145
33238,9349
33238,4170
33238,2283
35327,2444
35340,1292
35340,4962
34781,5584
35366,6511
35366,3030
35366,4248
34406,5757
35365,3465
35366,210
35366,2868
32873,2397
35294,7191
35294,210
30868,7038
12621,8512
28942,904
26325,8343
35389,5584
16092,4170
11474,938
35420,6447
35427,6186
35427,1419
35427,7884
35427,5293
35427,7038
33159,4679
21711,9138
31759,9830
35392,3145
35465,4242
35466,210
35466,4393
35471,1780
35467,8038
35467,5867
35476,1292
35478,2753
35478,4389
35478,4035
35478,1382
34335,3145
1633,4660
12971,2283
22316,8568
35491,5828
35494,938
11826,3145
35504,8183
35504,3145
35504,938
35518,6016
26078,7744
26787,99
17764,1698
35549,3890
35549,8451
35555,8201
35552,5112
35382,1698
4485,904
35581,3145
35557,6186
13816,9982
35614,1134
34459,99
34652,6391
35621,6367
34798,9681
12246,1036
12246,861
32451,6433
34343,3145
35629,8965
29847,2701
35638,7884
14461,8834
21924,2579
35636,7325
35653,210
35656,2444
32451,5544
26714,2778
35659,5544
30303,4919
28078,2606
28078,5217
20518,9343
35676,4573
33594,5757
6076,7617
23506,210
31340,4170
5781,7023
24451,2149
35686,7385
24876,938
24876,2208
24876,5584
28634,4456
28634,1559
30299,992
15697,5685
35705,6196
24492,938
24492,861
35714,3465
21500,1559
21500,4456
35729,9349
35729,2507
35736,5472
35569,5110
12489,4962
35569,7884
35569,6557
35740,2956
17677,9830
33936,6433
17154,861
28640,1723
35748,4287
33944,861
22992,2208
23356,5685
31973,99
31973,4008
31973,2483
35394,904
28887,4954
10564,9473
26903,7222
12429,6016
12896,7884
35785,8731
33594,1559
34343,2507
35791,2483
34839,8380
23462,1559
23245,1780
35769,1958
24554,2021
30648,9572
35774,210
35774,8458
35774,904
35774,2701
35774,4795
35774,8539
35774,2659
14977,3426
35812,8458
31739,904
31739,2659
29698,1036
29022,2645
211,1723
32872,4573
27250,2801
35838,4008
35838,2483
35838,4884
35838,938
35838,2801
35186,2397
26060,2645
35769,861
12233,1559
12233,1958
12233,2645
23208,8509
34784,1036
34798,1780
35850,1036
35850,4839
21308,9349
31659,2443
27250,3145
35869,3716
30721,7194
30721,1036
26676,7674
35885,4170
35884,2579
22279,2579
35758,2483
35900,9459
35900,5061
21904,2655
26754,2208
23047,5533
14454,1829
17108,3145
8653,5544
26660,9920
25612,2606
24978,4008
23462,4038
35653,4393
35937,904
33211,4267
35947,4962
28582,861
21779,2507
21779,4497
6412,9111
35769,2697
35959,1780
35959,2868
25238,5245
34877,861
28247,1111
26834,6635
35984,1134
35984,2443
35984,904
1275,1723
31085,8693
35993,5828
35964,7884
19126,5701
35394,938
32610,904
34110,5264
32376,9681
35984,3107
34741,6016
34741,2283
36014,4962
35600,3426
25745,2701
10466,1723
28622,2376
28622,2655
10352,3426
8380,8474
35007,9138
36036,1829
35838,3426
33243,954
36041,2507
36041,4919
36041,7637
36041,1111
36041,8731
36041,3894
36041,9416
36041,9524
36057,8032
36057,8380
36057,6186
33959,861
32575,4170
36028,8201
36028,4389
36028,6668
24610,7222
26422,3894
25060,2208
36062,4919
31181,3716
9496,4557
35957,9349
36090,1111
36090,2753
36090,4035
36090,7385
18332,861
16334,8643
30106,5544
30106,9687
36104,1559
36083,2483
9099,8397
36112,99
36112,861
22194,861
20432,5313
33486,9925
36136,2397
36136,5533
36138,9252
36138,9390
34784,5264
34346,2659
23494,861
36150,5828
29719,2106
22376,1419
35197,861
36171,7927
27024,2149
36140,2444
6991,2801
33669,3107
36186,3735
26660,9390
35849,8643
36201,7038
33485,7510
36197,938
30237,2579
25930,1036
30372,9503
28473,4267
19091,9349
33302,1829
28641,9459
36259,1780
25797,938
25797,904
25797,1134
25797,7252
23137,7624
21587,5217
6807,861
28346,3145
36272,5544
36272,7222
15417,861
36241,1559
36302,210
36302,4393
36302,1036
16258,1958
21957,2364
30336,2659
36312,5828
36314,2376
13515,9982
34981,1698
29335,4573
29335,2283
34790,8458
33211,2283
19707,8568
36332,210
27407,7023
36335,2376
36335,2397
29263,861
21446,5112
10773,99
21446,9349
11983,9370
36351,1338
36351,3300
36354,3967
36354,6511
28639,8568
23887,904
33211,5998
25261,992
36372,4962
17992,8643
27250,7510
22076,5998
34445,2697
36158,2701
36158,4989
23769,4884
36407,2106
35461,2364
32614,9041
36414,9920
36413,8693
23179,7194
36411,2659
32030,861
32030,7674
32030,8509
25355,861
25355,5544
33944,7202
12862,1829
36439,904
34547,8693
36444,4919
36444,9572
36448,4708
36440,4456
36440,1559
36409,1382
36209,1829
36209,1292
36461,7884
36459,1780
28545,1754
36465,4496
34341,861
36468,5245
36469,2397
36411,9390
17932,2507
35294,5759
36422,7191
36489,2208
35204,904
36499,1382
32048,2801
26569,861
31009,210
31009,7023
36476,6668
33944,2868
33944,2364
36517,8183
28635,2659
31107,4287
36120,904
36538,4743
36538,3967
36538,1780
36538,6403
36538,1754
36538,4170
28180,5584
36539,1780
14139,9285
27021,9390
27021,4497
20636,6016
36548,3894
28937,861
9065,2507
9065,2801
23462,1958
36552,2579
33509,3145
34798,861
29509,6016
14692,938
26539,7202
36565,6995
36570,5313
35870,1723
36583,5828
29110,776
29300,1723
30253,7194
36592,8779
36592,938
34518,7510
17175,843
26986,6956
9058,4557
36517,1813
36595,8474
34073,7202
24978,4267
36539,1958
34798,5584
28693,2483
19107,1829
36610,1780
36489,904
30772,4962
30772,1829
36620,6224
36620,7837
36620,2778
36620,1780
36620,6635
36620,3148
10765,861
36620,6016
36621,1036
36621,1134
36621,2208
23057,5544
22129,1559
36602,210
34694,861
32062,4518
36644,5293
36644,3894
36644,9524
36644,210
36644,4884
34030,9041
36645,4708
36645,2149
34209,4267
23138,1036
23138,2208
18636,2507
22089,210
36671,7617
17894,1723
34848,4008
36678,2645
6372,4497
31466,9687
18639,2655
36694,2444
14157,5828
13617,2443
33753,99
24576,3759
33741,210
34147,1111
14386,7038
27250,2483
33407,861
26705,210
21026,6963
34030,861
36729,938
34209,5472
33592,4170
5233,6196
32008,861
30077,9572
36745,6433
36745,210
36745,9148
36745,3265
17989,9355
21173,5584
36751,8405
28180,3426
6576,2444
6576,1036
36758,2106
25885,3426
36686,776
23534,8568
36767,2579
18610,861
36771,904
19005,6557
13936,5544
10745,8693
10745,904
36786,5701
36786,9048
36786,5245
36786,954
36786,3148
36794,2444
16230,9355
36797,3967
36797,2697
31974,7222
31328,2606
32237,9313
36810,8343
29601,8201
35838,2364
36817,5919
36817,5828
17586,5271
29848,5061
36589,2801
36745,4170
36812,9327
36831,9355
36834,9327
36431,904
36835,2444
14408,6236
36846,904
30253,2106
30253,2208
29079,7202
36798,8003
32926,7637
32926,9390
36839,3110
36473,4497
22303,4267
36412,904
24755,2376
36873,2507
36874,9524
31078,938
12898,5544
36877,3759
13515,6115
36884,8032
2544,5701
5937,99
36896,3009
15417,2507
36896,7500
23934,7617
21683,210
34445,210
35462,1559
35462,4456
3994,3894
36707,776
18610,9284
18610,3426
5740,1559
35712,210
21852,7637
36899,5544
36938,5828
36932,4962
36932,5828
36546,4989
32754,7222
25087,904
36944,904
35805,904
36813,2801
20573,3716
17418,3426
25762,7252
25762,7202
32029,5079
29906,8183
33595,6725
33001,2106
22233,8568
36032,9982
37004,6367
24426,6236
30390,4267
35796,6455
31712,99
11368,861
37020,6407
36618,861
37026,1292
37026,1829
37026,3967
37029,2364
32030,6433
37014,99
37040,4962
32122,7956
37050,2208
37050,4038
37050,3075
24325,7202
36301,1780
35911,5701
9657,2106
37059,8067
18679,5759
17798,861
21065,4008
37072,3591
37072,2397
16699,2483
37077,210
37079,3148
33669,4008
37084,7500
37084,9350
18671,9349
37084,2444
35752,7222
18822,2106
37088,3220
37057,5544
8432,5998
31401,6016
37102,5227
37102,5789
18135,1723
37102,6186
32258,2659
37097,1338
37110,1829
28635,7202
37110,1382
37116,904
37116,2801
31401,861
34047,2645
34047,5227
36834,3759
28180,3145
31786,2659
13158,7884
18610,1036
28123,7202
37134,2778
37148,2507
20378,2697
9795,6977
13868,8568
37176,3030
37181,5313
21718,9982
26665,904
37209,7194
37209,2868
22672,1780
32134,4170
30032,9416
9961,99
9961,938
22919,5217
37238,4890
37238,1338
37239,2444
21944,2106
8269,7222
37057,2697
35574,7884
37245,4170
37245,99
37245,992
37247,2579
29263,7202
33199,2364
37054,2443
35151,210
16699,3426
5244,2659
22129,2801
13098,7202
37285,7922
35744,861
37296,2753
37296,4389
37296,4035
37296,5745
37296,8201
35887,5757
35887,2283
37296,9355
30040,861
37307,7884
37248,9687
32273,5079
37303,2645
37303,5227
12321,9349
37304,4393
21467,904
37304,5544
21944,7202
34098,3426
37348,7500
37347,9349
12854,4962
12854,5828
25655,2483
37361,1036
31126,3289
37366,3110
36846,2778
25333,5217
37341,210
37375,6433
37396,1754
31126,8272
31126,4267
31126,1780
31126,6016
34811,4557
28180,1134
28180,9041
37404,3716
37375,4267
13249,3465
37180,1723
37361,904
37423,3300
36558,4660
21323,4708
33707,9349
23555,5828
23555,4962
21973,938
37361,9390
36618,9370
8815,9355
37118,210
35859,904
37404,2701
11826,3107
37464,2655
37464,1698
37402,8405
32263,2659
32263,5584
37404,8474
37474,4287
28180,2443
37479,2753
37479,4962
37479,1292
37479,7385
28180,904
28180,861
28180,4008
15753,8705
37484,2444
37488,1813
32506,4962
15038,6807
28936,6807
35653,4267
35653,6433
35653,6016
32451,5757
9675,99
37501,2283
37514,4242
35653,7023
37520,2364
28963,1036
16378,1559
29299,5533
37531,2444
20130,5102
28171,2579
37539,9355
37539,4573
37539,1134
37539,2956
30274,7510
16288,4962
37537,2778
35394,6016
35805,7202
23294,904
35838,99
35752,6016
36524,2659
37567,4497
12959,1780
12959,9687
12959,4393
10841,5112
37586,5313
22720,5061
33353,7884
37501,1780
37602,776
35049,7510
35049,5466
29290,5112
2364,6049
21718,2106
24154,2645
13515,2483
37609,2397
31036,2868
37515,5998
37029,8693
37392,1958
13721,7252
3439,2659
37655,776
37655,954
37655,2956
37655,1754
37655,3967
37655,1698
31653,7194
12217,3289
37657,8568
16909,7202
37591,861
32518,904
37673,7922
36941,8643
37676,9390
37627,904
37687,9681
37186,4049
37056,1559
37056,4456
37056,3426
21999,5998
35281,4049
37709,2753
37709,4389
37709,5745
33285,904
37605,210
37605,2868
32378,9390
32378,7837
19129,7023
37726,1829
37726,7884
37726,5828
30858,2149
27006,1111
37459,6115
22654,7510
26775,3030
26775,3967
26775,6511
26775,4038
13411,2659
37619,9503
32142,2364
32142,938
32142,3426
37767,1292
37763,6236
37763,4962
37741,6956
7683,5544
34802,4267
37371,7038
34725,4049
21999,9041
27368,938
21625,4919
5708,904
19373,2444
28635,7510
28635,5466
32504,210
20475,6049
37825,2208
32932,210
35543,7038
16107,6447
9491,1559
9491,4456
21893,4008
21893,9343
23276,6433
22184,5466
13411,3145
37850,4049
37787,1036
16479,210
37859,210
37866,954
37866,9048
6980,9350
4140,2579
36760,5685
37868,2376
35458,938
29050,1036
30481,5079
36618,5998
32663,2778
37889,5745
37889,4035
19796,938
14058,6433
14058,8405
19564,1036
37887,8067
37887,8397
24978,9370
26349,2149
37900,4962
34346,4267
27454,843
37892,1780
37934,6967
12112,5110
27994,4557
11983,6016
9452,5544
36612,2659
36612,2208
37710,210
37933,3148
37950,3289
36030,5133
11216,2507
17905,9041
18095,2443
14461,3145
37997,2444
30151,7202
26909,9285
37910,4337
36040,1559
29284,4393
32931,9681
32931,4008
37471,9349
38010,6447
38013,6403
38013,4008
25245,9920
27802,210
38027,2579
38029,210
26089,5544
35197,9285
11391,2778
38039,9355
19155,7884
19155,6048
1783,6421
38006,9111
36524,9681
32039,9041
18930,2507
38029,4496
30483,4573
30483,7222
38052,776
38050,7884
38050,1419
38054,1780
38055,210
32790,5584
34752,938
38059,7884
37971,4962
37971,5828
38061,9687
38064,8451
38064,1111
37315,5110
38064,3894
35935,2801
38071,8451
11638,2697
23152,9041
38076,9489
38076,8423
38076,776
34239,99
13087,2283
25216,2149
38104,2444
37423,3894
34567,4267
17428,5533
26275,2659
13883,3426
31809,1754
38140,3967
32437,9982
32437,1723
25759,2483
37227,7637
37940,2443
38156,3300
34149,2659
24969,5061
23514,2106
17894,2868
38168,4038
38168,3967
38168,4743
38168,2208
38168,7837
38170,7387
38170,9355
38176,99
32944,6049
8741,1111
23313,6977
38190,776
38198,9390
38177,2149
38177,3775
38207,1134
38207,904
38207,5685
38207,4573
38207,5102
38207,4962
38218,7038
38218,4049
38218,8568
34030,2483
37140,2659
37140,6016
37140,4393
37140,904
21293,5998
26275,904
33641,5998
21559,1829
38254,2579
31687,5828
38259,2397
25465,3145
37059,6977
34799,3220
38272,9252
25646,9349
37209,2659
37209,2283
37209,210
34182,9920
25909,99
25909,3107
22664,9920
38297,9416
38297,8032
38297,1111
38297,4557
12701,5544
35081,1780
37761,5544
38314,904
38316,7744
37923,1382
38316,2659
38321,4962
13087,5544
38265,8568
23733,7510
38325,1813
27347,9863
38332,4170
38313,4170
22671,1813
22844,2801
34162,8731
38366,1780
16092,5544
38377,2579
38313,2868
37056,9920
24325,2659
24325,938
38374,1813
38393,8539
38393,7884
30206,904
30206,938
38393,7038
37814,5701
37814,1338
38352,4497
38390,210
30648,7510
38399,4049
38151,5544
38400,4049
30648,1813
38405,4962
38407,2444
38159,8183
24872,2443
38423,7191
10657,2655
37539,7922
37539,5757
33525,5293
30153,7510
38432,3145
33481,2659
38435,7202
34343,2868
15320,3426
38439,3735
38440,4049
38440,5685
16069,3145
27407,6433
15186,4497
26731,938
35461,7674
14474,6016
28513,2283
1841,1723
38455,3894
38455,9524
10765,9041
38457,1338
33481,8032
1007,6236
38462,5828
38460,9681
9881,3775
35859,2208
35859,5998
3302,7038
14413,5998
14413,2801
35461,8509
26275,4393
38504,7884
38511,9920
23207,938
38513,1111
26840,99
28391,2106
38524,1723
23073,1134
38313,8183
13411,2801
26628,1723
38528,9349
38528,5533
38528,4170
31882,7202
38037,5544
38556,2868
38558,5544
37056,9681
38556,4393
34029,5466
29961,4008
38564,4049
36095,4170
9492,2444
35709,9681
38200,938
38200,5828
38200,4962
36198,1036
36198,2443
34211,904
34211,1134
10962,4497
13569,9285
26731,6700
38403,4919
11956,9138
38571,7884
38571,3716
38571,6807
35664,2106
38618,9349
24876,9572
37520,210
26011,4393
18332,2364
38644,2868
28693,1036
30841,9920
18095,2483
38617,8539
38617,5685
37056,4393
35746,4962
25759,2659
6928,938
30299,3107
20441,6725
33659,2659
38478,4573
37789,210
37789,1958
23081,904
23081,1134
23555,3426
23555,210
32995,6700
24872,6700
20786,4557
38717,8343
22256,904
38333,938
38725,7674
38725,8509
38725,1134
38725,2801
23687,1111
27250,5466
35649,2443
11496,3300
38735,9041
38735,7202
17219,2443
38748,9920
32640,2868
1443,6455
25780,5533
25780,210
38764,8451
14905,5313
17711,99
25982,3759
4944,9390
4944,9138
32812,2208
25937,2208
7050,3426
38805,1292
28536,8038
28536,6407
28536,5867
20886,2364
33561,5466
33561,7510
20010,9137
21697,3145
38842,4743
38824,210
195,2444
38859,6668
38866,5828
38755,861
37892,4008
38683,1419
38683,1292
36530,6236
33122,9041
38883,1111
38889,8201
32371,8834
30757,3753
24819,1780
35789,2208
10887,9137
29263,2443
16930,4884
38361,5061
38183,843
11700,2283
38926,8451
38494,4962
24141,9390
23550,3275
38824,2697
27821,2868
27192,2507
27192,938
27218,776
37486,2208
38957,3591
31009,3220
19971,1111
12246,99
18159,9041
38971,3107
38884,3289
19049,4008
34200,5789
23293,2655
38985,2444
38983,7884
38973,4884
32106,1754
32106,6977
32106,861
12655,4267
12655,9355
38986,2283
38986,5544
9184,1813
1402,2208
1402,938
28024,2443
39009,4962
23293,8423
39016,1292
39025,6995
22902,3107
37778,1780
38926,210
38935,2701
12514,7510
30704,4049
38948,9572
39041,8643
39048,1292
37473,7510
37473,7202
39057,8343
37486,7387
37486,4170
39057,2956
37486,2868
39054,4962
39051,4989
39051,2701
21776,210
20023,3300
20326,8183
39069,8201
18159,861
10998,1419
17453,7038
15679,861
28932,3775
27850,2483
28759,9390
17366,5828
39086,7837
39086,3967
39086,3759
39086,9687
39086,1134
35858,4989
6751,7637
39082,5264
33423,1698
39092,5828
30005,6807
32329,4337
39106,2444
38547,5544
21854,2208
22672,2443
27800,992
27064,3145
6536,4393
6536,5271
39120,4573
15605,1036
15605,938
15605,3107
12403,1559
12403,4456
39136,7884
39138,5828
38685,210
37513,1780
38629,4497
33755,1813
39151,4049
39135,2149
17978,5313
29915,1780
33282,1829
39156,5828
39165,8451
39165,4287
39042,2753
39042,4389
39042,5745
31147,4962
38314,938
28171,9489
15497,2397
39189,2753
39189,4389
39189,4035
39189,5745
39189,8201
39189,1036
39189,1134
39189,2208
32042,5217
39103,8032
38435,9284
38548,1698
13087,4170
36524,4497
39201,2208
39201,4962
36040,2659
30033,210
29470,4919
29470,4795
30854,5112
22129,1134
38971,7202
38435,9572
8689,7387
21267,4267
39222,938
39222,6016
39222,6433
39223,1292
34124,904
23344,1698
19163,1723
19163,2701
19163,1292
30600,9863
32640,8834
17024,904
39239,9349
12954,9349
7478,5079
17840,210
10272,7922
37940,2483
14044,6236
33753,8458
28322,6700
39264,3591
39264,5919
23081,2483
39270,7884
39267,5685
33526,9349
39282,7419
27459,861
39287,4393
39287,7637
39295,5544
39287,6016
39298,904
39298,5313
39314,5472
39314,2444
39314,3531
39314,4287
39314,7500
24087,2443
39319,4170
39319,5757
39319,2697
26978,9982
39316,4708
39328,2753
29986,9111
8689,4393
30143,2579
35671,99
35671,3075
28937,2659
34917,938
39349,4962
37331,9285
36176,904
36955,1111
2435,3426
39361,3775
24967,861
32653,2149
32430,2659
38212,8834
35221,2659
39302,6433
29337,6700
39388,4743
39388,7837
39390,6447
39397,4962
39397,2444
39402,4518
39402,904
39401,4660
9407,4708
29551,6447
33753,6048
39413,1036
39413,1134
39413,2208
35222,2753
35222,4389
35222,4035
35458,9285
38716,1292
22617,4170
34769,6700
28958,861
32042,2606
39224,9572
39438,1698
39442,4795
39442,6807
26731,904
26731,1134
29524,4393
39451,5757
28424,4049
28424,2655
39224,4170
39224,2283
39224,6016
36931,8834
21283,8003
39472,4962
39480,2444
30604,1723
15502,2483
39483,2778
39488,7884
39463,5293
30390,5998
23574,7637
39462,2208
39302,3145
25007,1780
23443,1829
30991,2444
39527,5828
39527,4962
39527,2579
39524,4962
36506,4267
36506,7023
36685,6186
21999,2443
21999,2208
20493,2364
39050,3145
39462,1134
39542,7385
12885,9982
39506,3890
39506,3591
28134,3145
20313,1419
39372,7387
37476,4679
23452,2579
13237,1780
39584,4049
39590,9370
33007,8568
34717,4008
39595,4962
30733,2701
39607,3300
39607,776
39607,5472
32812,5850
39349,2364
29299,2443
39612,2778
34717,2208
12698,904
12698,3145
29848,5759
17355,2397
11046,2483
38164,8183
38164,9687
39635,1559
20080,1292
31882,861
33944,2208
33944,9041
39650,8474
30341,6977
30341,2697
39658,2376
37040,3894
37040,2659
39661,2283
22827,8568
11682,6115
19155,5533
39372,5685
14431,861
19723,5313
14431,210
14431,9355
27580,1813
39681,4919
39683,4573
36106,5217
24325,2208
37520,5998
32633,2659
39707,2697
39714,1419
7942,6700
3787,2606
3787,5217
33755,1134
39730,9390
39704,7194
39736,3591
39204,5533
39204,2507
39740,3591
39740,8451
32633,2483
37029,2659
29798,210
17308,5828
17308,4962
18394,9459
39757,2444
39756,7023
30134,8643
9065,9681
39146,4557
39751,1723
14802,4337
29452,4287
35458,7252
31699,9687
39321,2483
39321,4954
39321,2208
39321,5472
39781,1813
39134,2149
39783,3759
39783,2697
39783,1780
33604,2801
39783,2868
29839,2364
15069,2645
17686,99
26731,7510
20977,904
20977,2507
9065,8509
37303,8568
21837,904
21837,1134
39805,2753
39805,5745
21212,1958
36083,7252
39824,210
22222,1780
33001,5998
39774,8643
34694,3148
26731,7202
21847,7225
15320,7194
39847,8731
22671,2507
36421,2483
39174,2101
39174,861
35587,7023
36931,5472
18636,938
39863,210
670,843
39866,9341
33447,5544
39870,2579
39870,8201
39870,4389
39371,5112
32484,1780
17916,1780
35769,4456
4053,8038
25012,7222
25811,5313
7409,4497
39313,4267
32484,6115
39895,3890
39898,5745
39898,8201
38061,9692
37209,1036
37209,9284
39883,7023
39883,2659
39883,904
39934,3716
15548,7038
15798,2507
35730,2364
39960,2645
30545,8201
30545,5745
30545,4035
30545,4389
23012,1111
39969,6433
39969,3148
39969,9524
38143,6048
26422,9390
39371,4679
31053,2483
39976,3735
27689,8834
24876,2801
13529,6700
39995,4962
18064,9041
39999,1036
18990,6049
39999,2443
40005,4573
40007,7674
40007,8509
27336,9349
40009,938
16452,2507
39134,938
39996,7637
39996,8380
36280,7884
33862,1723
20326,3289
32674,7202
40024,7222
40024,9920
40024,2868
25680,2659
40030,4962
40030,5828
40032,7884
39996,5533
39996,4919
24104,2397
24104,9341
24104,210
20507,4497
7322,5544
39566,9313
40046,5685
33461,2443
39295,2208
39295,2106
40050,2443
36014,99
40056,2444
40060,8183
40064,2208
21742,99
32674,7510
34581,5110
40050,2483
34581,5227
31882,7510
14251,9041
38025,4267
36224,1958
35710,9349
30867,8003
40097,4962
28607,9416
32288,1036
40108,2444
39907,9370
40114,4389
17249,7222
40119,904
18628,8705
13529,5466
13529,7510
25619,2579
38341,8643
27173,2364
40136,4008
40136,2443
40136,9572
39352,4795
39352,6807
40138,2444
26657,938
26657,2868
26657,5828
33742,7387
37148,4008
27374,9370
40168,5828
9961,6700
31053,9572
35209,8643
34164,4267
39358,1829
30688,3426
6027,6236
27247,861
40187,9443
20297,1559
20297,4456
34717,4954
40198,4008
32650,99
40064,2868
38619,1382
35600,7202
35600,2659
37283,7922
23593,3145
36763,9687
29591,2659
23214,4049
16479,8003
40247,4962
25515,5264
38539,1754
40252,1292
40252,2376
39849,4557
11554,4049
40265,6807
12590,9830
40202,1958
28052,1754
40277,3265
40277,2208
40277,1134
40277,1036
40277,2659
12435,7510
40288,1292
32674,6700
32640,3107
40262,1698
40262,1419
28420,4497
37486,1780
7552,3300
40306,5867
222,7500
27844,6700
37140,5112
37140,2208
40322,1780
39996,1780
39996,4393
39996,7837
39996,6511
39398,4267
25128,8643
33481,6700
40334,2579
40334,8032
29591,7202
29802,4497
20405,5271
33399,4497
34694,938
35121,6016
35121,3265
24087,938
26781,2507
39470,6421
28949,8705
38435,8657
31036,1780
40362,3148
40362,1111
12579,904
12579,1134
15153,938
40377,1958
40377,2778
16301,7922
21666,4839
26693,5828
26693,4962
31126,7617
36112,938
36112,3426
40388,4573
40388,938
40388,5533
40294,2579
37563,7884
30574,1813
40388,2697
19508,5079
2658,3775
40413,210
33211,5584
29802,904
37355,5217
34466,9390
40427,4573
28491,1723
34551,2364
34551,3145
17512,1780
17512,4267
25971,5466
25971,7510
25971,7202
28473,210
40431,3890
40437,4170
12175,4573
12175,2701
12175,6016
12175,1780
12175,2697
12175,9692
12175,4170
12175,5271
12175,3220
12175,3759
12175,4603
12175,9327
17505,9692
37687,8834
39295,2443
39295,7194
21964,4267
37513,5544
1279,4557
39328,9925
18035,3591
18035,4663
21075,6700
40463,1382
40475,4962
40461,9349
28123,5998
17220,4337
27580,938
40492,7038
40492,9313
40494,1958
12856,8568
39200,5217
8556,938
34029,6700
39195,9390
20326,210
37768,938
40511,4267
9961,7510
39885,9692
39885,4267
40514,4679
30646,6700
40518,6196
40518,1829
33114,9982
40050,5584
40529,8451
25930,2364
34914,9982
34914,6115
34914,9285
40533,1382
623,8183
40542,4393
40542,6016
40542,4088
40542,4170
40542,1780
29395,7202
38314,843
27353,7202
40381,6236
30878,9313
40550,2149
31053,3107
40555,3265
30172,2659
40570,3075
40574,210
40542,2283
36931,9681
39062,5584
39295,1780
32403,4989
40580,9048
40587,210
34932,6048
34932,5533
40588,6455
32291,4170
30178,2659
30178,3145
33027,8458
40514,2659
38500,4170
38500,2283
36176,1813
35859,2801
35859,2659
40336,1754
15842,6115
15842,9285
39351,3145
30646,2283
31444,2507
18930,904
40608,8003
32079,9742
36317,9137
30662,3145
39062,3145
40412,8201
10267,1382
34183,6433
40081,2659
40617,4393
40617,4573
40616,5112
12333,2444
18570,5217
26136,6115
40624,6700
34097,210
23538,6016
34694,3107
36258,904
39996,6016
15320,9349
15707,9148
15707,8183
22878,9138
40637,9390
40639,3009
40649,5828
32492,4795
36830,9355
38775,9355
40653,2956
13936,2659
13899,6421
38134,7194
40674,776
40686,2655
32743,1419
40695,2283
40695,6016
34548,1958
27432,2868
40659,904
40659,6635
35690,938
38117,2444
33353,4872
31302,3148
39174,9473
3778,1723
33051,1780
34002,9473
33433,4008
39885,6635
30616,7194
40747,5828
40747,4962
27403,9572
40745,5828
40752,4518
32408,5544
32106,2364
32106,6700
3271,4497
28814,4267
40765,2364
31053,1036
7716,9503
7716,8539
1402,7202
40606,2283
19802,7617
19802,1958
40775,1829
40775,2655
40775,4456
14305,9313
40786,9742
29961,7202
29139,6421
16808,2507
40795,4679
35944,9138
24426,9863
36258,5466
40231,3591
6537,4049
40811,6455
38565,2868
40816,9051
36536,5584
11046,7202
34273,4557
40848,5828
36205,3107
17503,2507
39712,5998
39934,1419
39459,1698
39459,7884
40863,904
31012,5217
36112,2868
36258,9370
36258,3148
36258,5584
38983,3716
38983,8539
38983,5293
38983,2701
38983,4989
40882,4962
40882,5828
8689,4170
21075,3426
40874,8568
40874,5110
37490,8568
40894,3735
40874,210
40110,8568
39729,2507
6505,4267
5467,6186
40871,9285
40910,2753
40910,2443
40910,938
3895,7225
39351,8509
39351,7674
40937,8474
40938,1382
35909,8067
40946,4248
40946,6511
11543,5313
40951,8272
40951,3220
10718,9349
30688,4008
40040,4660
40942,5313
40959,4890
25529,1292
26559,7202
26833,7202
34351,2483
40977,2868
40197,6433
40197,210
14413,938
6826,9416
19530,1780
33431,7202
38747,8451
31072,2579
36198,7202
40984,3894
33314,5079
36180,210
11439,4497
39332,1829
24053,3265
41006,210
41006,6511
41006,6403
41006,1780
40832,6115
40388,5757
39198,5828
26071,3148
39750,210
36306,7637
36306,1780
34551,6421
25709,8643
41034,5227
17905,861
33407,2659
40105,4872
39999,4008
41068,2606
3985,2208
33309,2444
13087,6433
28998,2364
32790,7202
33601,2659
41092,6016
36180,5079
33004,210
40373,6421
27968,2444
28798,2283
8636,7387
40593,6421
15707,2659
41108,9489
18246,7637
31492,5828
15707,7624
