user_id,book_id,rating
35450,8539,2
35443,7884,3
35450,1292,2
35450,1698,1
5019,7624,5
24772,99,3
32766,3145,4
35448,4708,5
35448,5227,4
35448,9343,5
22654,3426,3
34911,4663,3
11207,3426,2
34518,2483,5
27173,2443,3
35461,2778,3
21534,9681,5
35459,1338,2
35370,2701,1
34633,7637,3
26380,1036,4
35464,2106,5
35464,99,5
16309,1419,4
35459,8934,4
26556,3145,5
35465,954,5
35466,1754,5
35466,2697,5
23936,2606,5
35466,5759,2
3438,7252,4
35471,3289,4
22617,861,4
35471,2778,3
35467,2149,5
16309,1698,4
18177,2801,4
24620,210,2
29978,1036,3
35469,3465,4
23566,5789,5
35386,8512,4
35472,4287,4
35472,7489,5
35472,8987,4
21957,1036,3
35474,9762,2
35474,3009,2
35474,2444,4
35474,8934,1
35476,1382,4
26833,3145,5
35478,7385,5
35478,5745,5
35478,8201,5
17856,7038,4
21488,1292,4
21488,1698,4
30694,7252,5
35301,1419,5
35301,843,3
30694,1036,5
30694,9284,5
27208,2483,4
8527,210,4
29622,2606,3
25013,1111,4
35479,2753,4
35479,4389,4
35479,4035,4
35479,5745,4
12971,2659,4
35479,8201,4
29134,9473,3
15186,99,2
34149,861,5
25736,6447,4
30077,3145,4
35170,8693,4
27005,2483,3
35485,99,2
27005,2443,4
35487,4663,3
35488,4660,5
35488,6495,5
35488,3300,4
19845,9863,2
35490,5003,4
35490,210,2
34747,4954,3
35114,8512,4
35058,7194,3
35058,99,4
21144,2208,4
21144,2483,4
21144,2443,4
16019,5948,3
35462,6433,3
35462,2868,3
33068,2443,3
35500,6236,4
27245,5313,5
35504,3531,5
27245,6807,3
12767,992,1
31281,6016,1
35511,3009,3
35156,938,3
35156,2801,4
35511,5873,4
35511,8934,3
4457,6236,3
35156,1813,4
33904,1134,3
27286,2483,4
35236,4663,2
35485,1698,5
35508,3716,4
35508,6186,5
35508,8474,5
16085,4393,3
34813,1958,4
35513,4088,1
35518,4393,5
35518,9692,5
17219,904,3
17219,1134,3
35520,8264,5
35520,6141,5
15804,3145,4
35525,5264,4
35447,2606,4
34465,9343,5
34465,6678,5
34465,2645,5
33170,2364,4
35529,6217,5
35530,4890,5
35529,210,5
35529,992,5
35530,5685,4
15320,861,4
35530,3591,5
35531,1292,4
35534,2579,5
11046,3145,3
35525,1382,4
35536,3148,5
35536,3300,5
19845,1292,4
27689,3145,3
8052,210,5
31085,99,3
23719,1559,2
33829,8965,5
15864,8032,3
6860,99,3
15864,2753,4
15864,4389,5
15864,4035,5
15864,5745,3
15864,8201,4
31224,5757,1
26749,1134,3
12362,8705,5
35555,2753,4
30668,861,3
35556,4242,5
35557,7884,5
35557,6557,5
35555,2579,5
5771,4603,5
30002,861,5
35552,1292,5
29864,861,5
29864,843,5
35558,3465,4
23634,3145,5
29864,9572,3
29864,954,5
35562,2753,3
35562,1292,4
26318,6255,4
28547,1292,5
35382,3300,4
35567,776,2
13563,2364,3
31701,861,5
28620,861,5
28620,1673,5
35538,210,5
27535,861,3
35516,4337,4
13499,2606,4
28900,7927,3
35516,2701,3
35516,4989,3
35516,3716,3
35576,1382,4
35576,5293,4
30071,6196,5
17728,861,3
32613,861,5
35581,776,5
35579,5948,4
35580,2579,3
35579,776,3
35581,2579,5
35582,4708,4
35299,6048,3
4280,2579,5
35585,1292,4
35585,5685,5
35587,1134,1
35587,210,5
23294,210,3
35594,1292,5
34163,861,5
35597,2956,3
35597,3030,3
29288,6433,3
35600,2443,5
35600,5998,5
35600,938,5
35600,2208,5
35590,9863,3
30782,8509,3
29735,992,4
33237,3107,5
34459,2483,3
35611,2753,5
35611,4389,5
35593,5472,4
17803,861,5
35612,1292,3
22837,5701,5
35125,4839,5
35125,1111,3
22837,6495,5
35158,861,5
28915,3145,5
9168,2149,4
35560,4557,3
35560,7387,3
35615,3753,5
35615,2101,5
35615,3275,5
35615,6141,5
15895,9313,3
34422,6016,4
29175,7744,4
10202,5271,3
10202,2443,4
8993,6049,5
35621,99,3
23208,861,4
8865,4170,4
7072,8670,3
33140,3148,4
35626,5948,2
35447,9975,3
19835,861,2
35628,210,2
19835,8834,2
35629,1292,5
35629,1829,5
34343,5998,3
35629,4242,4
35629,1382,4
17806,5003,3
16603,2483,5
32613,5998,4
18795,861,3
24206,2483,4
32995,861,5
26505,99,1
32966,1673,3
34064,6224,5
34064,4743,5
34064,7837,5
26426,3145,4
32966,2443,4
33668,6186,3
18428,5313,3
30465,1036,5
35638,8380,4
35638,1829,4
35638,1292,5
17414,2868,3
35599,8670,3
21924,1292,3
21924,1382,5
34138,6977,5
17157,861,4
6483,8693,4
17803,4008,4
35640,3894,3
35642,3465,4
35642,7489,3
35645,2149,5
35643,6455,5
15502,861,1
30782,2483,1
33875,1754,4
25538,2579,5
25210,861,4
35645,2376,4
34813,2868,4
12642,1813,5
22076,3145,5
23659,861,3
8657,7385,4
27660,861,3
27660,7674,3
27660,8509,3
35656,6751,5
35656,1292,5
35656,5873,4
27746,2483,5
21444,2483,5
26575,8834,3
35659,8032,3
35661,2444,4
35665,8003,5
35665,2376,1
35584,3753,3
35584,2101,2
35584,3275,2
35584,6141,3
32790,938,4
32790,3107,4
16303,843,3
35671,861,3
30002,1036,5
28078,2645,3
20498,2868,3
32783,9111,4
20498,2208,3
20498,904,1
20498,5998,2
20498,3145,3
32769,2868,5
34237,2483,5
35673,5003,4
34705,1111,4
34705,4557,2
35673,1338,2
34705,861,3
34465,8003,5
35676,6218,5
35676,6678,5
35676,7927,5
34049,4170,4
33594,861,3
33594,6433,4
22911,4573,1
29829,3145,3
35681,3110,5
11826,861,4
33191,99,4
21783,5003,3
33191,904,4
35678,4497,1
23506,99,4
23506,904,3
23506,1134,3
35678,3465,1
23506,992,4
23506,5264,3
23876,4884,4
4042,3300,4
25014,1673,5
35685,1382,5
27867,3145,4
30788,210,3
34352,861,4
33601,2483,4
34437,1754,5
35694,1829,4
35694,1292,4
35694,6186,4
35694,5873,4
32424,3145,5
32790,9148,4
35565,3107,3
27123,861,5
35689,4795,3
35689,8067,3
35700,904,1
34914,210,5
34914,2697,4
34914,1780,4
18059,8705,5
25093,2606,4
35700,4708,5
35177,5544,3
35700,2149,5
25203,776,5
29253,861,4
35706,2753,5
35706,7385,2
35706,3075,5
35706,6635,5
35706,4038,5
35706,1619,5
35711,9742,3
34518,3145,5
19069,9252,3
13098,2443,3
22303,3107,4
30408,4708,5
4944,3220,5
35672,210,5
31334,2443,5
35693,8512,5
35693,2645,3
35714,1292,5
35714,1829,3
35714,2397,4
27703,2868,3
35715,992,5
35717,1382,3
13563,3145,3
35710,2507,1
35723,8965,4
35723,5685,4
35723,1292,4
2266,99,3
35726,3465,4
34813,861,5
17819,861,5
27252,4663,4
35733,1292,2
35733,1829,3
30149,861,5
24738,3009,3
24738,8934,4
1909,8405,4
31402,9920,5
31402,2868,4
35736,4337,5
35736,8731,4
33284,1036,4
33284,2443,5
33284,4954,4
35237,1292,3
19732,861,4
35736,9524,5
26341,4890,3
26341,6455,4
26341,4242,5
35569,1698,4
35569,9975,4
35569,5293,4
35739,4660,5
217,9313,4
9065,861,5
217,1382,4
35569,5227,5
35739,2753,5
35739,4389,5
35739,4035,5
35739,5745,5
35740,3030,5
35740,3095,5
35740,3220,5
3413,9001,3
32995,3107,5
35347,1036,4
28942,861,5
3413,3753,3
34058,2483,4
32200,2483,4
33423,6196,4
33423,3110,5
33423,6217,5
16425,1813,4
7673,4708,5
7673,2149,5
31739,861,5
10134,6807,4
10134,8705,5
25595,1036,4
35662,4337,5
23210,3145,4
16939,8670,5
15280,1958,3
22043,8474,4
23093,3426,5
35748,3531,5
32116,9138,4
35748,3465,3
35205,8779,4
35205,8380,4
35205,4890,4
35205,4242,5
35205,5685,4
27487,2868,2
35743,992,2
29401,8032,3
4209,9920,2
26363,1559,3
31372,861,4
33944,938,3
33944,1036,5
22992,2801,4
22992,9041,5
22992,2659,3
35569,8539,3
35569,1292,4
35762,8067,4
26895,3716,3
27090,6218,5
27090,5227,4
27090,2149,2
27090,5867,4
27090,8038,5
27090,6678,5
27090,2376,3
11405,904,5
24942,7489,3
31014,3426,4
34452,5472,5
15641,954,5
31014,2208,4
31014,5584,4
35765,4839,3
35765,3716,3
9114,1419,5
21952,5759,2
35769,4573,1
35769,210,5
35767,6455,4
3413,4890,4
3413,6495,4
34925,1559,4
35774,843,5
24764,2778,2
33325,1338,5
28071,5102,5
29169,861,4
8527,5271,5
25112,5133,3
35778,6048,5
35779,4088,4
35778,7884,3
35778,6557,5
35778,6186,5
35778,1292,4
35778,5685,5
3440,8705,5
32891,3775,3
27800,861,5
35778,1698,5
21673,8032,4
34913,992,5
35776,3775,5
35779,1382,5
35776,2149,5
12896,1292,5
12896,1419,5
12896,3735,5
34029,2443,5
24690,4518,5
11699,2483,4
11699,861,5
29565,904,3
29565,1673,4
24872,1036,4
29565,99,4
34551,99,5
33594,7325,3
34551,861,5
35784,3009,3
32706,2483,1
35785,1292,4
4573,1673,4
31502,9349,3
35791,1036,5
35791,938,5
35788,5948,2
35794,2483,5
35794,8343,5
35794,2397,5
35797,5873,5
35797,2444,4
35797,3148,3
35798,9137,1
31075,3289,4
31075,4573,4
30372,1829,4
30381,210,4
35800,5112,5
30372,9073,4
35600,2364,5
31938,992,5
3012,2579,4
26364,99,5
35799,2579,5
35600,2483,5
35600,5584,5
35600,861,5
35483,2753,5
35483,4389,4
35483,5745,5
35802,1292,4
1838,861,3
35803,9459,4
35805,3107,5
35805,2778,3
35805,1813,4
35805,861,4
25064,8003,3
25759,861,4
25759,7674,4
25759,8509,4
26754,1134,4
26754,861,5
26754,938,5
30648,2659,2
35774,1292,5
35812,4557,4
35774,1382,3
27208,861,4
35774,4242,5
14977,861,5
32210,99,2
35811,3110,3
35811,9806,5
35811,6576,5
16085,2483,5
35811,3148,3
3865,4497,4
35814,210,5
27001,5998,3
6003,1723,4
28693,938,4
25904,3145,4
11649,3145,5
34470,4393,2
23210,3426,4
24862,3145,1
23650,861,4
35823,4603,5
35823,1754,5
35823,1619,1
35823,2101,5
35823,3220,5
28723,99,4
35394,5544,3
14646,2868,4
17601,6236,4
31792,861,4
31674,1813,4
35689,6807,3
1402,861,3
35304,2444,4
35304,2149,4
29903,2659,5
20728,861,5
33313,6455,5
35225,1382,5
35225,1292,5
35225,5293,1
32263,2443,5
32263,3107,4
35830,6455,5
35830,8965,5
35829,7023,5
28107,4954,2
28107,4267,4
28116,2364,5
21742,2868,4
35831,3030,3
35831,1829,3
35831,1292,5
35831,1382,4
35831,5293,4
35832,1292,3
35831,210,4
29896,3145,5
35833,4708,5
35833,2149,5
35833,6678,4
35833,5789,4
35836,3716,5
35464,2483,3
24461,2659,4
24016,8731,2
35464,3107,3
35838,1036,5
35838,2208,4
35838,1134,4
35837,4884,5
27093,8834,5
35838,904,3
14330,99,5
14241,9982,3
35842,1292,5
35838,2659,5
35842,6668,5
31836,8834,4
35838,861,1
32880,4708,4
22208,3775,4
25210,7194,3
22501,1673,1
35844,4708,5
35843,8067,5
35843,8397,3
12233,210,2
35847,2397,5
21399,3145,3
33435,210,5
29398,3145,4
35848,8965,4
22873,5102,3
35769,2283,2
25581,4708,4
31167,4008,4
33989,861,5
23446,6447,5
17666,861,3
35197,1559,4
16903,1559,4
23208,7674,5
17006,861,5
11405,1134,5
23514,1036,4
35853,4708,5
35851,9830,3
15237,9341,2
25465,861,5
34569,2444,5
25465,938,4
34569,4497,5
35850,4660,4
30336,2801,4
30336,99,4
35473,8965,5
35768,2101,3
31360,861,5
16787,992,4
14142,3145,4
16787,99,4
16787,843,4
28907,3145,4
9900,2868,5
35551,861,3
35551,4954,4
35860,1292,5
35860,3775,4
35128,4542,3
19064,2106,5
35863,99,4
21620,2606,4
19064,4008,4
29617,3775,5
29617,2149,5
20507,861,4
21932,4496,3
28815,4267,3
10524,6776,4
20680,7023,2
35866,3465,3
35869,4795,5
35866,1292,3
30721,2483,4
30721,938,5
35869,8987,4
35867,3465,5
32769,2364,4
34343,2659,4
35584,6016,5
25587,5102,2
34877,2659,5
29527,861,4
35874,5685,4
19170,210,4
19170,938,4
27642,861,4
35879,5061,4
35769,4170,5
30033,1111,3
35532,99,5
35532,861,5
25886,2397,4
5429,2444,5
35882,1292,5
4675,2021,2
1466,9350,5
33694,9681,5
35884,2397,5
35884,1292,5
35884,6196,3
35885,210,4
35885,5759,3
35156,210,3
35156,2697,2
21782,861,4
13855,861,2
31496,3145,3
22256,99,5
29092,861,3
19328,2579,5
28487,3145,3
32194,9863,4
35494,3753,5
35494,2778,3
33971,4267,4
34042,210,5
34042,99,5
21617,210,2
35897,776,3
7812,2606,4
21267,861,5
35898,99,4
35898,9572,4
35898,861,5
32518,3145,2
32518,99,5
35900,3009,5
35900,9762,5
35900,4518,5
33517,3107,5
20463,4708,5
31331,4542,4
20463,2149,5
35904,3009,1
35904,9459,4
21290,210,5
21290,9572,5
21290,2507,4
21290,2208,5
21290,99,5
21290,843,5
21290,9486,5
21290,1036,5
21290,861,5
35487,4603,5
35487,3220,5
35487,9327,5
25971,5584,4
7468,2645,4
35906,954,5
35906,1292,5
35906,5102,2
35906,5313,5
27535,7252,2
27535,9284,2
33437,9920,5
32904,938,4
4922,4049,4
19484,904,4
11441,2579,4
33995,4708,4
24613,5685,3
24554,5998,4
25770,2483,3
20822,3300,5
34081,2149,4
25612,2701,3
25612,8568,4
35489,3009,5
35915,2397,5
34834,1958,5
34834,1559,4
34834,4456,4
35917,6217,4
35917,6576,4
34834,5271,4
34834,99,5
35916,99,5
24978,2868,5
29733,2655,3
23689,9742,3
24977,2659,3
23689,2101,5
32766,99,3
24978,2443,5
35922,5759,4
30079,861,3
35923,5003,4
14977,2443,4
35605,210,4
35926,1754,5
35926,6224,5
35927,1292,4
35927,3716,3
32349,3753,5
31774,8834,5
17440,5271,4
23898,2956,5
23898,6403,5
23898,1619,5
23898,3095,5
23898,2697,5
23898,5757,5
20392,4496,5
25759,99,4
673,6255,2
14251,4008,4
35930,6455,5
25595,861,4
33756,5850,5
35871,6433,5
35936,776,5
16877,861,3
34605,5472,4
16877,2208,3
16877,1036,4
25708,2483,4
33932,1292,4
35936,1292,4
33932,4884,4
26500,9343,4
22278,3145,5
35937,5293,3
35937,8539,4
35937,8474,3
35937,1382,5
23462,7617,4
35940,99,4
35920,4456,2
24663,861,5
432,3894,4
30279,861,5
26484,6576,5
32657,7744,5
25167,3145,4
26484,3110,5
35493,5385,3
35948,1829,3
35952,8934,3
35952,9762,3
32657,9073,5
2945,3300,3
6669,3300,4
35834,8032,3
35834,8201,4
34601,2801,3
34601,7956,3
14958,2443,3
35957,1292,4
35957,1829,5
35832,2606,4
27602,861,5
14209,5789,5
14209,6407,4
14209,9343,5
14209,8038,5
14209,6678,5
35769,1559,5
35959,6956,4
35960,6186,5
35960,2397,5
35961,3591,5
21964,938,5
25945,3145,4
23903,861,4
34437,3075,4
30866,861,5
9044,2149,5
7654,4497,4
35967,6495,3
34877,99,5
34237,3145,5
34237,99,5
34237,904,5
26834,7922,3
26834,3075,2
26834,3289,5
35972,8380,4
6945,6977,5
24978,2208,5
35069,4884,5
35978,4708,5
35978,2149,5
35979,1754,4
35979,992,5
35984,1036,5
25590,3300,2
35984,2483,4
35984,5112,4
30807,8705,4
35985,7927,3
35984,99,5
35984,992,5
35984,861,5
35984,2364,5
35987,210,4
29915,210,3
31014,861,5
35986,3591,5
35986,3890,5
35986,8451,4
35990,8201,2
35990,8343,2
35990,1829,4
35990,5685,3
31774,2483,4
35551,2801,5
35992,6217,3
35992,6576,3
14241,2868,4
35454,4872,4
29667,99,2
35454,8380,1
35964,1292,3
35993,210,2
35993,9349,2
35993,1419,5
35993,9390,3
35993,5264,1
35964,4708,4
35964,2149,4
9138,5313,4
29217,861,3
27548,3465,4
27548,7837,4
29864,5530,4
29064,1036,5
29064,938,5
29064,5530,4
29064,2443,5
29064,3107,4
31327,2868,3
22586,2397,4
22586,6186,4
34355,5264,3
19126,2579,5
19126,2701,2
19126,5293,5
19126,8539,5
19126,3716,2
9488,2753,5
35977,99,2
31828,3145,4
31828,938,4
32610,861,5
32610,99,4
35172,2507,5
36004,2645,4
26823,3107,1
10436,3107,2
36010,2444,4
23179,6048,3
21782,938,4
36012,1829,5
36012,4795,5
36012,1292,5
36012,3716,5
35992,1698,2
35992,1419,3
36013,6186,5
36012,6807,5
25210,5264,4
29889,9473,4
19875,2483,3
34110,4679,5
32376,2659,3
35999,3009,3
34741,210,5
3121,5133,3
35872,1036,5
35872,2208,4
35872,1134,3
35872,4008,5
36016,1698,2
35600,5530,5
2022,1559,3
27411,904,3
26217,3145,3
35347,861,3
21289,861,3
32931,2208,5
14646,9920,4
36007,99,4
36007,1292,3
36007,3735,5
36007,1419,5
20104,99,1
11821,1292,4
8380,5313,5
8380,1419,5
8380,3735,5
25886,2655,4
8380,1292,4
13536,861,3
36024,99,4
25295,99,3
21484,2659,5
21484,2868,4
36025,1292,4
31452,210,5
35095,6967,4
10507,8670,4
35007,4170,3
24978,8834,5
35007,3289,5
4896,5102,3
25183,210,4
36036,1292,4
21484,5584,2
21484,99,4
25139,5948,4
29299,1036,5
29299,1958,4
19439,3591,5
35072,861,5
6503,3591,3
20682,9252,4
35275,8264,4
34656,3775,5
36040,99,4
33243,4393,3
36041,3465,5
36041,3148,5
36050,6495,3
27701,9687,3
36041,4242,5
36052,1111,2
6613,9443,4
10982,8512,4
36055,6218,1
36055,1292,5
36057,4557,2
36055,3465,4
36057,210,2
33086,904,3
33086,5530,3
23854,8834,4
36058,9252,5
34314,938,5
27407,1780,5
14062,1382,4
14062,1419,4
14062,904,1
35446,1036,2
35446,938,4
35446,1134,3
33485,1134,5
33485,861,5
9479,8038,4
9479,9343,4
12441,5584,5
36062,5003,5
34518,861,4
36064,9343,3
36028,3465,4
36028,2753,5
34170,2443,5
33767,861,4
34257,3426,4
34257,861,3
35812,4456,5
34257,2443,3
34257,1036,4
12544,861,3
34257,2021,5
27407,3095,4
27407,2283,5
34257,5998,5
10114,1780,3
34877,2443,5
34877,3145,3
34257,210,5
36068,3095,5
36068,3967,3
36068,954,5
36068,4743,3
36068,1754,5
36068,210,4
36068,6016,2
22278,5271,4
36067,954,5
36067,4743,5
36067,4248,5
36067,1619,5
36067,3759,5
36070,8067,3
25183,992,4
36068,1559,5
36068,4456,4
36067,1292,4
36067,1419,5
36072,1292,3
36072,1829,3
36072,5685,4
9452,2868,3
35872,2801,5
35919,5873,4
32966,904,3
36076,9370,4
36076,2868,3
36018,2397,5
19467,1723,5
36018,1338,2
30047,3300,3
36079,8934,2
36079,1134,4
36079,938,4
20205,2606,4
36079,2208,3
36079,904,4
36079,4518,4
36079,5102,4
35737,2376,4
36081,210,5
36081,992,4
36081,99,5
36081,1754,5
36083,1134,4
30106,4393,4
30106,3289,3
30106,5757,4
30106,1780,3
30106,2283,3
33199,2106,5
36092,2208,5
36092,4008,5
25845,99,2
9615,1559,3
9615,4456,3
14977,938,4
22586,8965,4
11826,1813,4
24872,938,4
33301,6016,5
35141,4557,3
33301,4573,2
29882,6967,4
35141,1382,4
33396,776,5
31653,2443,4
32036,2443,4
16843,2021,1
34870,7325,4
34870,2645,4
36099,1338,4
36099,6751,5
30106,9692,4
21347,4708,5
21347,2149,5
29961,938,5
36100,776,4
36100,5003,4
34149,4954,4
35551,6433,4
26613,5472,4
36101,6224,3
36101,954,4
36101,4743,5
36101,6403,5
36101,3095,5
36101,3220,4
36101,1754,4
36101,6751,3
20075,3107,4
34626,1619,1
36104,99,3
36104,2659,5
36104,2364,5
36104,2868,5
36104,9681,5
36104,4267,5
36086,1338,5
36086,6751,4
36104,4008,3
36083,904,4
32633,3107,5
35391,6196,3
36108,8201,3
15750,4884,4
31496,3107,2
35617,4890,4
35853,954,1
36112,1036,4
36112,210,4
36112,2801,5
36112,2697,3
24461,6236,4
33505,99,5
36118,7419,5
36119,9370,3
36119,5584,3
36119,5998,3
36119,8380,5
36119,2778,2
36119,5828,5
36119,4962,5
36120,5530,5
36121,1829,4
36121,1292,3
36120,6635,5
111,6236,4
36126,99,5
36128,4890,5
36128,3890,5
36128,4663,4
36128,3591,4
36128,7489,5
36129,7927,5
36129,3275,5
36129,4603,5
36129,2101,5
21173,861,2
30942,2801,4
30942,938,1
30942,1036,1
30299,2483,1
36130,6186,5
36130,1292,5
36130,1382,4
36130,1419,5
36130,6557,4
13943,2483,3
33486,9355,3
34668,210,5
36136,5003,3
35907,3894,5
28798,3289,5
36136,4954,2
14345,3775,3
36136,5110,4
35907,3465,5
35546,1036,3
36136,5227,4
26217,861,3
36138,1134,4
36138,954,1
36138,1958,5
36077,4890,4
34731,938,4
27844,2659,5
36142,1292,4
36142,3716,3
36142,8987,3
36142,6807,3
19170,861,1
34187,4267,4
24918,1754,5
34346,9572,4
26185,1559,2
23494,6967,5
23854,2483,4
21667,8343,3
36147,5112,5
21667,5003,2
36147,2364,5
36147,2868,3
33756,4008,5
36147,99,4
25219,99,5
36147,8458,4
36147,6048,4
36147,4393,3
36147,5757,4
36147,1780,4
36147,5271,4
27376,9137,5
22869,938,3
35907,5313,5
36153,4557,3
29719,861,5
29719,2443,4
29719,1673,5
29719,938,5
29719,2483,3
9966,9572,2
36158,99,5
36158,2507,5
30721,2443,5
31039,4497,5
31039,2507,5
32657,2697,1
32413,6455,4
3185,5850,4
32413,2753,4
32413,4389,4
32413,4035,4
32413,1292,4
32413,1829,5
36163,2397,4
26578,861,4
31014,99,4
31014,904,4
23727,1292,5
35072,938,2
6768,2606,4
31014,1134,4
31014,1673,5
31014,7194,3
32196,1958,5
29992,4337,4
6991,861,5
6991,904,4
6991,2443,5
6991,1673,5
6991,938,2
6991,1134,4
6991,9681,4
6991,2364,4
29896,2443,4
36169,1292,5
36169,1382,4
36076,9681,4
6991,992,3
27782,776,4
27782,2579,3
36172,4660,5
25595,1813,4
30149,3145,5
35228,2443,5
27024,4708,5
27802,1780,4
19064,9681,3
10907,4242,5
10907,1419,5
10907,1292,5
36179,7325,4
36179,2606,4
36179,2376,4
31725,7325,5
35742,1111,5
33567,6751,1
36184,1673,5
36184,2106,4
30077,938,4
36183,2956,4
36183,6403,4
36184,2443,5
30077,2106,4
36184,5998,4
36184,3107,4
36184,4008,4
36184,1134,4
1320,6196,3
36186,2397,4
36184,2659,2
36184,904,4
36184,861,5
8513,2483,4
31195,938,5
34237,2659,1
34237,7194,5
36188,99,4
13633,7191,4
13633,99,1
31075,2283,4
35213,6236,3
36193,1292,3
34434,4337,5
10086,1829,3
36191,8643,5
13465,8405,4
33485,7956,5
10436,861,4
30805,861,4
36157,1338,5
35007,1382,4
36199,1292,3
33485,3145,5
36201,2376,3
33485,3107,5
34970,2364,3
23552,8834,5
12471,2655,5
36203,1338,5
36203,6963,5
36203,6995,5
28787,210,5
36206,2444,5
35984,938,5
36207,9137,5
1908,5919,5
1908,3890,2
36206,1829,4
1908,7500,5
29978,7956,3
30966,2364,5
25268,5530,5
29907,1958,2
36197,5245,5
36197,3465,5
36214,776,5
36197,1813,5
23887,99,5
36216,3894,4
36219,3890,2
36219,4890,3
25930,2443,5
25930,3145,2
36219,6495,5
36220,2397,5
36219,7884,5
20680,4393,2
36224,2283,4
36224,1559,4
36224,4456,3
13408,99,4
13408,2507,4
36224,1780,4
36224,4573,4
36224,6016,5
36222,5061,3
10993,5948,3
26966,2149,5
26966,4795,4
26966,6807,4
218,4872,3
24934,2101,5
35507,8705,5
18602,6668,4
29708,3775,5
29708,9975,5
29033,99,1
5068,8038,3
36233,4557,4
3439,9489,5
3439,8423,3
36234,2507,3
27128,4884,4
21779,4795,5
21779,6807,4
21779,8987,4
36120,8423,5
36236,1292,5
36236,1829,5
36236,3735,5
36236,8032,5
36120,2778,5
36120,210,5
36236,8343,5
36239,3465,5
36236,3890,5
36236,6255,5
36237,4518,1
30152,1754,5
30152,6977,5
10138,1292,4
30582,2443,5
36242,6678,4
36241,99,4
36241,2483,3
36242,1292,5
36242,3716,4
36242,1698,4
16999,1698,5
19834,2021,4
36240,1292,5
36240,3716,5
11861,6751,2
36240,6807,3
6750,5133,3
14692,861,3
6750,861,4
32184,6956,2
4748,99,3
4748,2283,3
36245,8201,5
13617,938,5
32518,1036,3
32518,992,5
36247,210,5
36247,9341,3
27608,2507,3
8156,3289,4
24184,938,4
22076,2443,5
36249,8343,5
13408,992,4
13408,1754,4
36252,2397,3
27698,2507,5
34294,1036,3
14646,861,4
36251,6455,5
36255,1292,4
36255,3030,5
36255,3759,5
36255,1619,5
36255,1754,5
36255,3095,5
36255,6048,5
36255,3716,5
36255,1829,4
26363,4456,1
36257,776,3
36257,2579,3
34781,861,4
14790,3426,5
34781,8834,4
34781,1813,4
34781,2364,3
30966,3107,4
36259,2697,4
34781,99,4
33760,1780,3
31059,904,1
31224,861,5
34346,4267,5
28907,2364,5
36217,1829,4
36266,6751,5
14363,99,4
24943,7038,4
29896,1036,5
22153,99,4
25591,5385,3
28056,210,5
36261,9001,3
30896,4708,5
30896,2149,5
30896,5867,5
27529,2579,3
27529,5003,3
36271,4393,5
36271,5757,5
36271,210,5
36272,9327,4
36272,5079,2
31799,4660,4
33481,7510,5
34149,1036,5
26833,8834,5
35584,2697,5
29398,861,5
34720,2606,1
36281,1292,5
36282,8038,2
36282,2149,5
36283,4497,2
36284,1958,3
19804,2483,2
36283,7624,4
26194,1036,5
28230,4884,4
26194,2208,4
26194,861,5
31973,1673,2
35007,2364,4
36287,1829,4
36287,1382,5
36287,5293,5
36287,99,4
35651,4573,4
35651,1559,2
36287,992,4
3962,6963,4
35426,6668,4
35651,1958,3
36272,8183,3
7445,5293,3
7445,4242,4
10186,3775,5
36291,1111,1
11086,992,2
36296,2397,4
34034,2659,5
36297,2397,5
36298,2444,3
25675,938,3
13892,2507,3
25675,9681,4
34034,9681,4
13670,2021,3
36295,8934,4
36295,776,5
33402,2208,4
25268,5998,5
36302,2208,3
36304,5685,3
29696,9681,3
36305,6455,5
16258,210,5
36306,938,4
33243,904,3
12862,2507,5
36309,1292,5
36309,4795,5
36309,8987,5
12862,99,3
27397,3145,5
13929,1419,3
13929,1292,5
13929,3716,3
13929,1829,4
13929,8397,4
18822,2443,5
18822,1134,5
18822,1036,5
18822,2208,3
18822,9572,3
18822,1673,5
18822,4008,4
18822,938,5
18822,3107,5
18822,904,5
18602,904,3
36314,4242,5
36314,6495,5
36314,2397,5
36314,7927,4
35890,6495,4
31831,5867,1
13617,904,2
9900,2483,5
9900,992,2
9900,1754,1
21483,99,3
36210,7419,4
36147,2283,3
36147,5533,3
36210,2376,3
13515,2364,4
13515,2868,4
13515,1780,5
36316,2579,3
13515,1036,2
13515,3145,4
13515,938,5
13515,4954,3
17483,5227,4
36319,3890,4
36319,8451,4
36319,4287,3
34411,3465,5
36287,8539,3
36319,776,3
36319,6455,5
36319,4518,5
36268,861,5
36268,3075,4
33211,2021,5
18157,861,5
18157,8509,5
36321,2397,5
36321,9313,3
24540,8067,3
26861,861,5
34209,2659,4
25516,4708,5
29565,5112,4
28665,938,5
36333,8474,5
33735,99,3
4872,3300,3
36333,8405,4
35228,3145,4
24872,2364,3
5560,5133,3
36335,9806,5
36335,3110,5
32475,2606,5
23717,1813,5
35245,6495,5
27407,3289,5
33973,4708,5
33973,2149,5
36327,843,3
29263,904,4
29263,2483,5
36339,3110,5
33135,9190,4
36339,3220,5
35049,1036,5
35049,938,4
35049,2208,5
14163,8405,4
35049,1813,3
35049,2364,5
35049,2868,5
23583,4497,2
36030,99,2
32437,99,4
36345,4708,5
36345,2149,5
22902,3145,5
36347,7884,5
36347,1292,5
36347,1829,4
15394,6367,3
36351,8965,3
36351,6751,5
36354,210,4
36354,3095,4
36354,4038,4
36354,6403,4
36354,4248,4
